m2|heatingType|elevator|price|createdAt|roomCount|redactedFloor|lastFloor|furnished|registered|placeTitle
92|district|0|185000|03/16/2023 19:31:53|3.5|3|False|no|yes|Stari Ko��ut
37|central|0|52000|05/16/2022 19:18:39|1.5|3|True||no|Kne��
46||1|117300|03/16/2023 19:11:12|2.5|0|False||yes|Kanarevo Brdo
29|electricity|0|65000|01/16/2023 18:23:50|1|2|False||no|Rakovica
88|district|1|150000|01/16/2023 18:18:03|3|7|False|no|yes|Vidikovac
34|district|1|79000|12/16/2022 18:12:22|1|8|False|no|yes|Miljakovac
77||1|193000|12/16/2022 16:12:33|3|4|False|no|yes|Miljakovac
100|electricity|0|100000|05/16/2022 15:43:40|3|1|False|no|yes|Rakovica - Centar
53|electricity|0|85000|02/16/2023 14:08:20|2.5|-1|False||yes|Petlovo Brdo
50|district|0|87000|03/16/2023 14:06:52|2|3|False|no|yes|Kanarevo Brdo
70|norwegianRadiators|0|60000|06/16/2022 12:52:16|3|-1|False||no|Kne��
104|district|1|168000|01/16/2023 12:24:26|3|5|False||yes|Vidikovac
36|district|0|50000|02/16/2023 12:18:24|1.5|1|False||yes|Kanarevo Brdo
71|gas|0|82000|02/16/2023 12:17:17|3.5|3|True||no|Labudovo Brdo
38|district|2|82000|04/14/2023 20:59:47|1.5|0|False|no|yes|Kanarevo Brdo
43|electricity|0|49500|03/15/2023 20:07:26|1.5|-2|False|no|yes|Rakovica - Centar
68|central|0|71900|02/15/2023 19:32:18|2.5|5|True|no||Petlovo Brdo
50|district|1|105000|12/15/2022 19:31:11|2|1|False||yes|Kanarevo Brdo
129|central|0|195000|09/15/2022 19:35:04|5|-1|False||yes|Kanarevo Brdo
79|district|0|160000|12/15/2022 18:25:59|3|1|False|no|yes|Miljakovac
35|district|0|76500|12/15/2022 18:17:57|2|3|True||yes|Skojevsko Naselje
94||0|147000|12/15/2022 18:12:33|3.5|3|True|no|yes|Miljakovac III
46||0|117000|03/15/2023 16:11:28|2.5|0|False|no|yes|Kanarevo Brdo
56|district|0|100800|03/15/2023 16:11:27|2|-1|False|no|yes|Miljakovac
55|electricity|0|102000|03/15/2023 16:08:37|2|1|True||yes|Petlovo Brdo
66|district|1|135000|02/15/2023 15:28:07|2|3|False|no|yes|Vidikovac
80|district|0|142000|03/15/2023 14:33:17|3|2|False|no|yes|Vidikovac
115|district|0|99900|08/15/2022 14:30:10|4|3|False||yes|Resnik
48|electricity|0|91000|03/15/2023 14:06:50|2.5|1|False||yes|Vidikovac
44|central|0|74900|02/15/2023 14:05:21|2|4|True||yes|Kne��
42|electricity|0|60900|02/15/2023 12:07:34|1.5|0|False|no|yes|Petlovo Brdo
38|central|0|75000|03/15/2023 11:47:47|2|2|True|yes|yes|Miljakovac III
69|electricity|0|115000|11/15/2022 00:16:52|2.5|3|True||no|Rakovica
78|central|0|75000|11/15/2022 00:15:54|4|5|True||no|Vidikovac
80|district|0|155000|04/14/2022 18:50:01|3|2|False||yes|Vidikovac
145|district|0|135000|02/14/2022 18:43:40|5|-1|False||yes|Miljakovac
48|central|0|69000|03/14/2023 17:32:23|1|1|False|no||Vidikova��ka Pa
64|district|1|138000|11/14/2022 16:27:05|2|2|False|no|yes|Vidikovac
43|district|1|86500|02/14/2023 15:23:30|1|1|False|no|yes|Kanarevo Brdo
36|district|0|71900|01/14/2023 14:19:51|1|1|False|no|yes|Miljakovac
300|gas|1|620000|04/13/2023 13:06:34|4|7|True|yes|in_progress|Vidikovac
90|storageHeater|0|85000|04/13/2023 12:58:26|3|4|True|no|yes|Kanarevo Brdo
60|district|0|80000|04/13/2023 12:23:35|1.5|-1|False|no||Kanarevo Brdo
33|central|0|68000|04/13/2023 11:27:37|1.5|3|False|yes|yes|Kne��
99|central|0|100000|02/14/2019 00:45:47|4|1|False||yes|Vidikovac
42|district|1|104000|03/14/2023 00:19:44|2|4|False||yes|Miljakovac
61|district|0|130000|02/13/2023 23:26:50|2|-1|False|no|yes|Miljakovac
62|storageHeater|0|105000|02/13/2023 23:26:48|2|0|False|no|yes|Kanarevo Brdo
40|district|1|72000|02/13/2023 19:28:12|1.5|5|False|no|yes|Miljakovac II
44|central|0|85000|11/13/2022 19:26:29|1.5|4|True|semi||Vidikova��ka Pa
46|norwegianRadiators|0|117000|03/13/2023 19:18:51|2.5|0|False||yes|Kanarevo Brdo
43|central|0|49500|03/13/2023 17:24:00|1.5|-3|False|no|yes|Miljakovac
109|gas|1|325000|02/04/2022 16:19:42|4|7|True|no|yes|Vidikovac
67|district|0|122900|12/13/2022 16:22:19|2.5|2|False|no|yes|Kanarevo Brdo
50|district|1|125000|12/13/2022 14:12:31|1.5|2|False|no|yes|Skojevsko Naselje
74|district|2|142000|02/13/2023 14:12:38|2.5|2|False|no|yes|Kanarevo Brdo
116|gas|0|138000|09/13/2022 11:27:06|5|1|False|no|yes|Petlovo Brdo
61|central|0|105000|04/12/2023 11:30:41|2.5|1|False|no||Petlovo Brdo
67|district|2|153000|12/23/2022 10:23:44|3|-1|False||no|Vidikovac
84|district|0|159000|04/10/2023 17:22:45|2|0|False||yes|Labudovo Brdo
71|district|1|195000|04/12/2023 07:12:33|3|3|False|yes|yes|Vidikovac
32|central|0|55000|04/12/2023 00:25:34|1.5|-1|False|no|yes|Petlovo Brdo
51|central|0|90000|04/12/2023 00:05:16|1.5|2|False||no|Kne��
30|district|1|56000|01/12/2023 19:34:23|1|-1|False||yes|Miljakovac
64|district|1|140000|11/12/2022 16:20:36|2.5|2|False|no|yes|Vidikovac
97|district|1|168000|04/11/2023 15:34:34|3|5|False|no|yes|Vidikovac
81|electricity|0|140000|04/06/2023 17:52:58|4|4|True|no|yes|Kanarevo Brdo
134|district|0|235000|03/08/2023 17:57:24|4|3|False|yes|yes|Stari Ko��ut
74|district|1|230000|04/11/2023 12:12:52|5|7|True|no|yes|Vidikovac
65|district|1|119000|08/22/2022 11:22:52|3|10|True|no|yes|Skojevsko Naselje
71|district|1|175000|04/11/2023 07:10:10|3|3|False|yes|yes|Vidikovac
88|district|1|159000|04/10/2023 19:08:27|3.5|4|False||no|Skojevsko Naselje
45|district|0|99000|04/10/2023 18:08:17|2|-1|False||yes|Vidikovac
81|central|0|80000|04/10/2023 17:33:41|4|2|True|no|yes|Resnik
76|central|0|130000|01/11/2023 17:29:57|3|1|False|no|yes|Petlovo Brdo
58|gas|0|90000|01/11/2023 16:16:23|3|0|False|no|yes|Petlovo Brdo
115|district|1|180000|01/11/2023 16:16:19|5|8|False|no|yes|Vidikovac
67|central|1|95000|01/11/2023 16:16:18|2.5|9|True|no|yes|Vidikovac
59|district|1|150000|04/10/2023 16:09:25|2.5|2|False||yes|Vidikovac
33|central|0|68000|04/10/2023 15:57:22|1|3|False|yes|yes|Labudovo Brdo
62||0|130000|04/10/2023 15:27:32|2.5|0|False||yes|Miljakovac
74|district|1|162000|10/11/2022 14:19:25|3|3|False|no|yes|Skojevsko Naselje
37|electricity|0|54999|02/11/2023 12:18:31|1.5|0|False||no|Labudovo Brdo
72|electricity|0|139000|03/11/2023 11:48:30|2|2|True|no|yes|Rakovica
110|gas|1|325000|04/11/2022 11:02:49|4|7|True|no|yes|Vidikovac
74|district|1|145000|08/10/2022 20:30:52|4|7|True||yes|Miljakovac
30|electricity|0|59700|02/10/2023 19:19:06|1|3|False||no|Vidikova��ka Pa
95|central|0|120000|07/10/2021 12:52:29|5|2|True||yes|Miljakovac
130|district|1|230000|01/10/2023 11:30:29|5|7|True|yes|yes|Vidikovac
30|electricity|0|59000|04/08/2023 22:11:09|1.5|3|False|no||Rakovica - Centar
29|central|0|56900|04/08/2023 22:11:09|1.5|4|True|no||Rakovica - Centar
66|district|1|150000|04/08/2023 16:07:15|2.5|2|False|no|yes|Vidikovac
43|central|0|95000|03/09/2023 14:25:38|1.5|3|False|no|yes|Miljakovac I
100|district|1|200000|04/08/2023 14:11:52|3|3|False||yes|Vidikovac
28|central|0|58000|03/09/2023 14:06:49|1.5|3|True|no|yes|Rakovica - Centar
46|district|0|73000|12/09/2021 14:00:24|2.5|5|False||yes|Miljakovac
88|district|1|115000|02/09/2023 01:17:28|3|5|True||yes|Miljakovac
74|district|1|125800|04/07/2023 20:06:31|3.5|0|False||yes|Labudovo Brdo
76|central|0|123900|09/08/2022 18:12:40|4|1|True|no|yes|Kne��
65|electricity|0|80000|03/08/2023 17:30:34|3|3|False|no||Labudovo Brdo
102|district|0|145000|03/08/2023 17:30:30|4.5|3|False|no|yes|Labudovo Brdo
56|district|0|109000|04/07/2023 15:33:06|2|3|False|no|yes|Kanarevo Brdo
90|district|1|180000|02/08/2023 15:26:24|3|7|False|no|yes|Vidikovac
61||0|114900|03/08/2023 15:22:25|2|1|False|no|yes|Vidikovac
129|central|0|195000|03/08/2023 14:24:36|5|-2|False|no|yes|Kanarevo Brdo
40|central|0|65000|04/07/2023 14:07:49|1.5|-1|False|no|yes|Rakovica - Centar
40|central|0|65000|04/07/2023 14:07:49|1.5|-1|False|no|yes|Rakovica - Centar
33|central|0|68000|04/07/2023 13:54:39|1|3|False|yes|yes|Labudovo Brdo
73|district|1|128000|02/01/2023 11:35:18|2.5|-1|False|no|no|Vidikovac
92|district|1|190000|04/07/2023 10:57:28|3.5|3|True|no|yes|Stari Ko��ut
44|gas|1|93900|04/07/2023 09:29:13|1.5|2|False|no|yes|Kne��
67|district|0|119000|04/03/2023 16:12:41|2.5|4|True|no|yes|Kanarevo Brdo
49|electricity|0|98500|01/08/2023 00:15:54|2|2|False|no|yes|Kanarevo Brdo
48|central|0|81000|03/08/2023 00:07:58|2|100|False|no|yes|Kne��
56|district|0|84000|12/08/2022 00:00:10|2.5|-1|False||no|Miljakovac
51|norwegianRadiators|0|110000|12/07/2022 20:25:56|2.5|2|True|no|yes|Rakovica
75|district|1|230000|04/06/2023 19:38:30|5|7|True|no|yes|Vidikovac
88|district|0|159000|02/07/2023 19:30:12|3.5|4|False|no|yes|Vidikovac
29|central|0|56900|04/06/2023 15:40:56|1.5|4|True|no||Kne��
86|gas|0|140000|04/07/2022 15:33:23|3|-1|False|no|yes|Petlovo Brdo
50|district|0|87000|04/06/2023 13:33:05|2|3|False|no|yes|Kanarevo Brdo
49|district|1|97900|12/07/2022 12:12:18|1.5|4|False|no|yes|Rakovica - Centar
48|electricity|0|79000|12/07/2022 00:17:21|1|4|True||yes|Kne��
30|district|0|56000|11/07/2022 00:17:05|1|-1|False||yes|Miljakovac
51|gas|0|80000|08/06/2022 18:17:08|2|1|False||yes|Petlovo Brdo
104|gas|0|120000|08/06/2022 18:17:05|3|2|True||yes|Petlovo Brdo
30|district|0|56000|10/06/2022 15:32:46|1|-1|False|no|yes|Miljakovac
86|district|1|168000|04/05/2023 15:32:22|4|5|False|no|yes|Vidikovac
120|district|0|149000|12/06/2022 14:23:15|4|3|False|no|yes|Labudovo Brdo
72|district|1|158000|01/06/2023 14:15:49|2.5|11|False|no|yes|Vidikovac
92|district|1|168000|01/06/2023 14:15:43|3.5|10|False|no|yes|Vidikovac
35|central|0|70000|03/06/2023 13:05:37|2|3|False|no|yes|Kne��
43|central|0|95000|02/06/2023 13:10:08|2|3|False||yes|Miljakovac
22|district|0|56000|01/06/2023 11:32:47|1|-1|False|no|yes|Miljakovac
36|district|1|96000|02/06/2023 10:38:53|1|5|False|no|in_progress|Vidikovac
60|district|0|123000|04/05/2023 00:05:15|2|0|False||yes|Miljakovac
68|central|1|94998|08/05/2022 15:30:39|2.5|9|True||yes|Vidikovac
114|central|0|137000|04/04/2023 14:07:43|4|-1|False|no|yes|Petlovo Brdo
73|district|0|200000|04/04/2023 13:24:40|3|3|False|no|yes|Vidikovac
157|district|1|360000|10/05/2022 13:10:54|5|7|True|semi|yes|Vidikovac
45|central|0|77000|11/05/2020 00:50:43|1|4|True||no|Labudovo Brdo
36|electricity|0|57600|04/04/2023 00:18:50|1.5|3|False||no|Kne��
129|central|0|200000|07/04/2022 19:19:13|4|-3|False|no|yes|Kanarevo Brdo
127|central|0|129011|09/04/2020 19:06:26|4|1|True|no|yes|Petlovo Brdo
94|district|1|89000|07/04/2021 15:38:11|3.5|4|False|no||Labudovo Brdo
68|district|2|135000|03/04/2023 15:07:15|2|5|False||yes|Vidikovac
47|central|0|65000|01/03/2023 00:22:37|1.5|0|False||no|Kne��
44|central|0|75000|03/02/2023 17:31:25|2|4|True|no|yes|Rakovica - Centar
88|district|1|115000|01/02/2023 12:27:19|3|5|True|no|yes|Miljakovac
71||1|96011|03/31/2022 22:07:19|2.5|9|False||no|Petlovo Brdo
46|norwegianRadiators|0|110000|10/31/2022 15:25:50|2.5|0|False|yes|yes|Kanarevo Brdo
130|gas|0|142000|08/31/2022 10:22:20|3|-1|False|no||Petlovo Brdo
33|central|0|88500|03/01/2023 10:24:08|2|4|True|no|yes|Rakovica
37|district|1|83000|12/31/2022 00:22:45|1.5|2|False||yes|Miljakovac
54|district|0|112000|11/30/2022 17:24:56|2.5|2|False|no|yes|Kanarevo Brdo
42||0|69900|01/30/2023 14:23:17|2.5|0|False|no||Kne��
149|gas|0|142000|09/29/2022 20:10:50|4|-1|False|no||Petlovo Brdo
92|district|1|298000|07/29/2022 18:24:05|4|2|False|no|yes|Stari Ko��ut
84|district|0|148500|07/29/2022 12:25:29|3.5|3|True||yes|Vidikovac
90|gas|0|129900|01/26/2023 14:32:56|3|-1|False|no|yes|Petlovo Brdo
56|district|0|95000|02/25/2023 13:32:42|2|-1|False|no|yes|Miljakovac
45|norwegianRadiators|0|45000|03/24/2023 19:19:22|1.5|-1|False||no|Kne��
88|district|1|115000|12/24/2022 14:35:18|3|5|False||yes|Miljakovac
59||1|125000|02/24/2023 14:06:33|2|5|False|no|yes|Skojevsko Naselje
129|central|0|200000|08/23/2022 17:25:09|4|-3|False|no|yes|Kanarevo Brdo
54|district|0|119000|12/23/2022 15:30:00|2|1|False|no||Rakovica - Centar
33|central|0|61000|01/16/2023 18:32:25|1.5|0|False|no||Vidikova��ka Pa
30|electricity|0|57000|02/16/2023 15:08:33|1.5|2|False||no|Kne��
52|gas|0|85000|12/15/2022 21:22:34|2.5|2|False|no|yes|Petlovo Brdo
64|district|1|138000|12/15/2022 16:25:50|2|2|False|no|yes|Vidikovac
92|district|1|195000|03/15/2023 13:39:16|3.5|3|False|semi|yes|Stari Ko��ut
36|district|0|63000|11/14/2022 22:24:10|1.5|-3|False|no|yes|Miljakovac
62|electricity|0|105000|02/14/2023 18:08:40|2|0|False|no|yes|Kanarevo Brdo
72|gas|0|129900|12/14/2022 12:11:05|3|-1|False|no|yes|Petlovo Brdo
92|district|1|190000|07/11/2022 17:22:42|3.5|3|False|no|yes|Stari Ko��ut
130|district|1|230000|01/10/2023 11:31:24|5|7|True|no|yes|Vidikovac
111||0|180000|08/08/2022 15:21:13|4|5|False|yes||Skojevsko Naselje
42||0|85000|12/06/2022 13:31:25|1.5|1|False||yes|Kne��
77|district|1|162000|12/05/2022 20:31:13|3|4|False||yes|Miljakovac
110|gas|1|325000|04/04/2022 14:53:37|4|7|True|no||Vidikovac
72|gas|0|134900|02/01/2023 17:32:17|3|-1|False|no|yes|Petlovo Brdo
33|storageHeater|0|66000|03/01/2023 13:41:23|1|1|False|yes|yes|Rakovica
72|storageHeater|0|135000|11/14/2022 11:08:19|2|2|True|yes|in_progress|Rakovica - Centar
32|electricity|0|58000|02/23/2023 18:20:13|1.5|1|False||no|Kne��
45|central|1|104000|02/23/2023 18:20:05|1.5|-1|False||no|Vidikovac
21|district|0|48000|02/18/2023 20:24:32|0.5|3|False||in_progress|Kanarevo Brdo
92|district|1|190000|07/11/2022 17:22:42|3.5|3|False|no|yes|Stari Ko��ut
130|district|1|230000|01/10/2023 11:31:24|5|7|True|no|yes|Vidikovac
111||0|180000|08/08/2022 15:21:13|4|5|False|yes||Skojevsko Naselje
42||0|85000|12/06/2022 13:31:25|1.5|1|False||yes|Kne��
77|district|1|162000|12/05/2022 20:31:13|3|4|False||yes|Miljakovac
110|gas|1|325000|04/04/2022 14:53:37|4|7|True|no||Vidikovac
72|gas|0|134900|02/01/2023 17:32:17|3|-1|False|no|yes|Petlovo Brdo
33|storageHeater|0|66000|03/01/2023 13:41:23|1|1|False|yes|yes|Rakovica
72|storageHeater|0|135000|11/14/2022 11:08:19|2|2|True|yes|in_progress|Rakovica - Centar
32|electricity|0|58000|02/23/2023 18:20:13|1.5|1|False||no|Kne��
45|central|1|104000|02/23/2023 18:20:05|1.5|-1|False||no|Vidikovac
21|district|0|48000|02/18/2023 20:24:32|0.5|3|False||in_progress|Kanarevo Brdo
37|central|0|55500|01/22/2023 22:09:54|1.5|-2|False|no|in_progress|Petlovo Brdo
40|electricity|0|80000|03/11/2022 20:21:48|1.5|5|True|no|yes|Labudovo Brdo
130|district|2|230000|12/10/2022 19:27:55|5|7|True|yes|yes|Vidikovac
59|district|0|103000|12/09/2022 15:41:48|2|0|False|yes|yes|Labudovo Brdo
30|electricity|0|37000|12/05/2022 15:08:13|0.5|-1|False|no|no|Kne��
71|district|1|122000|11/23/2022 13:57:25|3|0|False|no|yes|Miljakovac I
43|central|0|95000|11/04/2022 16:25:07|1.5|3|False|no|yes|Miljakovac I
52|district|0|115500|10/28/2022 09:56:10|2|3|False|no|in_progress|Vidikovac
36|district|0|63000|10/25/2022 18:20:42|1.5|-1|False|no|yes|Miljakovac I
84|district|0|100000|10/10/2022 11:33:12|3.5|3|False||yes|Resnik
74|district|1|170000|10/03/2022 20:34:46|3|3|False||yes|Skojevsko Naselje
55|district|1|117000|09/09/2022 12:42:37|2.5|0|False|no|yes|Skojevsko Naselje
130|gas|0|142000|08/24/2022 07:50:15|4|-1|False|no|in_progress|Petlovo Brdo
46|central|0|65000|04/15/2022 15:08:01|2|-3|False|semi|yes|Labudovo Brdo
41|electricity|0|25000|11/10/2021 11:57:51|2.5|0|False|yes|no|Kijevo
85|underfloor|0|99999|11/05/2020 12:08:15|3|0|False|semi|in_progress|Rakovica
32|electricity|0|34999|02/17/2019 21:14:06|1|-1|False|no|in_progress|Rakovica - Centar
45|storageHeater|0|49500|10/17/2018 11:51:32|1.5|1|True|no|in_progress|Stari Ko��ut
